Precinct	Votes	votes|Jerry Joyce	pct|Jerry Joyce	votes|Paul Vallas	pct|Paul Vallas	votes|Willie L. Wilson	pct|Willie L. Wilson	votes|Toni Preckwinkle	pct|Toni Preckwinkle	votes|William M. Daley	pct|William M. Daley	votes|Garry Mccarthy	pct|Garry Mccarthy	votes|Gery Chico	pct|Gery Chico	votes|Susana A. Mendoza	pct|Susana A. Mendoza	votes|Amara Enyia	pct|Amara Enyia	votes|La Shawn K. Ford	pct|La Shawn K. Ford	votes|Neal Sales-Griffin	pct|Neal Sales-Griffin	votes|Lori Lightfoot	pct|Lori Lightfoot	votes|Robert ''Bob'' Fioretti	pct|Robert ''Bob'' Fioretti	votes|John Kenneth Kozlar	pct|John Kenneth Kozlar
18026	323	19	5.88	9	2.79	74	22.91	77	23.84	29	8.98	4	1.24	14	4.33	9	2.79	36	11.15	4	1.24	0	0	43	13.31	4	1.24	1	0.31
18027	173	7	4.05	9	5.20	58	33.53	32	18.50	11	6.36	0	0	4	2.31	8	4.62	8	4.62	1	0.58	0	0	34	19.65	1	0.58	0	0
18028	261	74	28.35	25	9.58	19	7.28	14	5.36	36	13.79	13	4.98	24	9.20	29	11.11	11	4.21	0	0	0	0	12	4.60	4	1.53	0	0
18029	241	18	7.47	10	4.15	46	19.09	37	15.35	21	8.71	8	3.32	22	9.13	25	10.37	19	7.88	3	1.24	2	0.83	30	12.45	0	0	0	0
18030	253	41	16.21	24	9.49	9	3.56	14	5.53	29	11.46	17	6.72	34	13.44	46	18.18	11	4.35	1	0.40	1	0.40	26	10.28	0	0	0	0
18031	265	13	4.91	13	4.91	50	18.87	66	24.91	32	12.08	5	1.89	10	3.77	20	7.55	25	9.43	1	0.38	1	0.38	29	10.94	0	0	0	0
18032	263	6	2.28	8	3.04	85	32.32	53	20.15	26	9.89	2	0.76	6	2.28	7	2.66	24	9.13	13	4.94	0	0	33	12.55	0	0	0	0
18033	204	2	0.98	3	1.47	70	34.31	44	21.57	28	13.73	0	0	7	3.43	11	5.39	8	3.92	2	0.98	2	0.98	24	11.76	3	1.47	0	0
18034	349	14	4.01	11	3.15	79	22.64	73	20.92	44	12.61	4	1.15	9	2.58	6	1.72	30	8.60	9	2.58	0	0	70	20.06	0	0	0	0
18035	328	11	3.35	15	4.57	59	17.99	102	31.10	34	10.37	0	0	9	2.74	10	3.05	40	12.20	1	0.30	1	0.30	46	14.02	0	0	0	0
18036	242	23	9.50	10	4.13	37	15.29	43	17.77	26	10.74	12	4.96	25	10.33	24	9.92	10	4.13	2	0.83	0	0	25	10.33	4	1.65	1	0.41
18037	313	17	5.43	11	3.51	72	23.00	65	20.77	27	8.63	1	0.32	13	4.15	14	4.47	36	11.50	4	1.28	2	0.64	48	15.34	3	0.96	0	0
18038	243	9	3.70	10	4.12	78	32.10	49	20.16	18	7.41	5	2.06	5	2.06	7	2.88	22	9.05	4	1.65	0	0	35	14.40	1	0.41	0	0
18039	157	3	1.91	8	5.10	38	24.20	33	21.02	15	9.55	2	1.27	6	3.82	15	9.55	9	5.73	5	3.18	0	0	22	14.01	1	0.64	0	0
18040	256	29	11.33	18	7.03	16	6.25	39	15.23	42	16.41	8	3.13	26	10.16	29	11.33	19	7.42	2	0.78	1	0.39	26	10.16	1	0.39	0	0
18041	330	14	4.24	18	5.45	82	24.85	63	19.09	35	10.61	3	0.91	12	3.64	12	3.64	27	8.18	9	2.73	0	0	53	16.06	1	0.30	1	0.30
18042	187	5	2.67	5	2.67	44	23.53	31	16.58	19	10.16	0	0	8	4.28	24	12.83	17	9.09	3	1.60	1	0.53	25	13.37	2	1.07	3	1.60
18043	173	21	12.14	9	5.20	12	6.94	10	5.78	33	19.08	9	5.20	32	18.50	33	19.08	2	1.16	0	0	0	0	12	6.94	0	0	0	0
18044	245	77	31.43	14	5.71	14	5.71	16	6.53	32	13.06	9	3.67	27	11.02	33	13.47	11	4.49	2	0.82	0	0	8	3.27	2	0.82	0	0
18045	209	19	9.09	9	4.31	20	9.57	16	7.66	34	16.27	11	5.26	28	13.40	38	18.18	7	3.35	4	1.91	1	0.48	22	10.53	0	0	0	0
18046	252	51	20.24	20	7.94	11	4.37	19	7.54	34	13.49	18	7.14	34	13.49	40	15.87	4	1.59	1	0.40	0	0	17	6.75	0	0	3	1.19
18047	155	3	1.94	7	4.52	40	25.81	29	18.71	17	10.97	2	1.29	6	3.87	11	7.10	13	8.39	7	4.52	3	1.94	17	10.97	0	0	0	0
18048	181	3	1.66	4	2.21	61	33.70	44	24.31	18	9.94	3	1.66	4	2.21	6	3.31	16	8.84	1	0.55	0	0	21	11.60	0	0	0	0
18049	140	3	2.14	4	2.86	50	35.71	21	15.00	10	7.14	0	0	3	2.14	5	3.57	8	5.71	4	2.86	0	0	32	22.86	0	0	0	0
18050	174	0	0	7	4.02	57	32.76	38	21.84	8	4.60	4	2.30	9	5.17	11	6.32	16	9.20	2	1.15	0	0	22	12.64	0	0	0	0
19001	403	239	59.31	39	9.68	3	0.74	10	2.48	46	11.41	10	2.48	17	4.22	12	2.98	7	1.74	1	0.25	1	0.25	14	3.47	3	0.74	1	0.25
19002	491	122	24.85	39	7.94	58	11.81	73	14.87	48	9.78	3	0.61	19	3.87	20	4.07	23	4.68	3	0.61	0	0	79	16.09	3	0.61	1	0.20
19003	316	193	61.08	36	11.39	3	0.95	3	0.95	28	8.86	10	3.16	25	7.91	9	2.85	2	0.63	0	0	0	0	4	1.27	1	0.32	2	0.63
19004	449	281	62.58	28	6.24	6	1.34	7	1.56	48	10.69	15	3.34	22	4.90	19	4.23	4	0.89	2	0.45	0	0	11	2.45	5	1.11	1	0.22
19005	405	107	26.42	32	7.90	22	5.43	52	12.84	59	14.57	6	1.48	18	4.44	14	3.46	20	4.94	1	0.25	0	0	71	17.53	2	0.49	1	0.25
19006	409	237	57.95	48	11.74	8	1.96	3	0.73	34	8.31	14	3.42	25	6.11	11	2.69	4	0.98	1	0.24	0	0	15	3.67	6	1.47	3	0.73
19007	343	191	55.69	36	10.50	13	3.79	14	4.08	25	7.29	9	2.62	14	4.08	12	3.50	7	2.04	2	0.58	0	0	20	5.83	0	0	0	0
19008	441	302	68.48	47	10.66	1	0.23	9	2.04	29	6.58	13	2.95	18	4.08	10	2.27	1	0.23	0	0	1	0.23	9	2.04	1	0.23	0	0
19009	309	141	45.63	30	9.71	2	0.65	8	2.59	65	21.04	8	2.59	35	11.33	16	5.18	1	0.32	0	0	0	0	2	0.65	0	0	1	0.32
19010	430	135	31.40	60	13.95	17	3.95	66	15.35	58	13.49	2	0.47	6	1.40	16	3.72	19	4.42	0	0	1	0.23	49	11.40	0	0	1	0.23
19011	385	244	63.38	45	11.69	4	1.04	3	0.78	36	9.35	5	1.30	15	3.90	14	3.64	1	0.26	0	0	0	0	12	3.12	2	0.52	4	1.04
19012	340	236	69.41	20	5.88	3	0.88	4	1.18	30	8.82	10	2.94	30	8.82	4	1.18	0	0	0	0	0	0	3	0.88	0	0	0	0
19013	379	31	8.18	17	4.49	80	21.11	101	26.65	30	7.92	3	0.79	7	1.85	10	2.64	40	10.55	8	2.11	1	0.26	48	12.66	1	0.26	2	0.53
19014	397	122	30.73	39	9.82	27	6.80	49	12.34	40	10.08	5	1.26	32	8.06	15	3.78	20	5.04	2	0.50	1	0.25	42	10.58	2	0.50	1	0.25
19015	489	282	57.67	47	9.61	6	1.23	6	1.23	44	9.00	17	3.48	34	6.95	28	5.73	6	1.23	0	0	0	0	13	2.66	5	1.02	1	0.20
19016	414	251	60.63	42	10.14	1	0.24	4	0.97	34	8.21	14	3.38	27	6.52	24	5.80	5	1.21	0	0	0	0	12	2.90	0	0	0	0
19017	365	233	63.84	28	7.67	4	1.10	6	1.64	26	7.12	11	3.01	14	3.84	7	1.92	9	2.47	2	0.55	0	0	23	6.30	1	0.27	1	0.27
19018	358	117	32.68	38	10.61	10	2.79	37	10.34	55	15.36	2	0.56	13	3.63	12	3.35	11	3.07	2	0.56	0	0	58	16.20	3	0.84	0	0
19019	473	157	33.19	60	12.68	16	3.38	59	12.47	50	10.57	9	1.90	25	5.29	18	3.81	22	4.65	4	0.85	0	0	51	10.78	2	0.42	0	0
19020	318	70	22.01	25	7.86	34	10.69	67	21.07	26	8.18	4	1.26	16	5.03	19	5.97	17	5.35	1	0.31	0	0	35	11.01	0	0	4	1.26
19021	371	233	62.80	40	10.78	2	0.54	3	0.81	31	8.36	11	2.96	18	4.85	8	2.16	9	2.43	1	0.27	0	0	13	3.50	1	0.27	1	0.27
19022	430	178	41.40	53	12.33	21	4.88	38	8.84	40	9.30	6	1.40	20	4.65	14	3.26	21	4.88	1	0.23	2	0.47	32	7.44	2	0.47	2	0.47
19023	407	238	58.48	53	13.02	4	0.98	7	1.72	44	10.81	8	1.97	12	2.95	15	3.69	3	0.74	0	0	1	0.25	20	4.91	2	0.49	0	0
19024	313	202	64.54	27	8.63	11	3.51	2	0.64	36	11.50	8	2.56	7	2.24	11	3.51	2	0.64	0	0	0	0	6	1.92	1	0.32	0	0
19025	382	164	42.93	34	8.90	15	3.93	31	8.12	56	14.66	3	0.79	15	3.93	16	4.19	14	3.66	2	0.52	0	0	31	8.12	0	0	1	0.26
19026	393	171	43.51	47	11.96	12	3.05	24	6.11	44	11.20	6	1.53	10	2.54	14	3.56	15	3.82	0	0	0	0	49	12.47	1	0.25	0	0
19027	332	73	21.99	24	7.23	31	9.34	57	17.17	18	5.42	1	0.30	10	3.01	14	4.22	32	9.64	5	1.51	3	0.90	63	18.98	0	0	1	0.30
19028	348	31	8.91	20	5.75	47	13.51	77	22.13	24	6.90	2	0.57	15	4.31	19	5.46	42	12.07	3	0.86	1	0.29	64	18.39	2	0.57	1	0.29
19029	373	206	55.23	37	9.92	10	2.68	12	3.22	40	10.72	20	5.36	21	5.63	12	3.22	3	0.80	0	0	0	0	11	2.95	0	0	1	0.27
19030	343	209	60.93	33	9.62	2	0.58	7	2.04	49	14.29	12	3.50	19	5.54	3	0.87	0	0	0	0	0	0	6	1.75	2	0.58	1	0.29
19031	356	137	38.48	47	13.20	7	1.97	35	9.83	34	9.55	3	0.84	22	6.18	23	6.46	7	1.97	0	0	0	0	34	9.55	6	1.69	1	0.28
19032	364	213	58.52	54	14.84	3	0.82	16	4.40	20	5.49	6	1.65	19	5.22	10	2.75	5	1.37	0	0	1	0.27	16	4.40	1	0.27	0	0
19033	393	247	62.85	37	9.41	8	2.04	1	0.25	48	12.21	9	2.29	23	5.85	13	3.31	1	0.25	0	0	0	0	6	1.53	0	0	0	0
19034	362	136	37.57	51	14.09	10	2.76	22	6.08	53	14.64	3	0.83	15	4.14	17	4.70	8	2.21	0	0	0	0	44	12.15	0	0	3	0.83
19035	363	154	42.42	33	9.09	11	3.03	35	9.64	38	10.47	5	1.38	17	4.68	13	3.58	12	3.31	0	0	3	0.83	42	11.57	0	0	0	0
19036	416	69	16.59	24	5.77	58	13.94	68	16.35	39	9.38	3	0.72	25	6.01	23	5.53	36	8.65	3	0.72	1	0.24	66	15.87	1	0.24	0	0
19037	357	82	22.97	28	7.84	34	9.52	49	13.73	30	8.40	4	1.12	16	4.48	19	5.32	28	7.84	2	0.56	2	0.56	63	17.65	0	0	0	0
19038	303	65	21.45	21	6.93	33	10.89	52	17.16	24	7.92	2	0.66	16	5.28	7	2.31	31	10.23	1	0.33	1	0.33	47	15.51	2	0.66	1	0.33
19039	85	9	10.59	2	2.35	27	31.76	14	16.47	9	10.59	2	2.35	4	4.71	3	3.53	9	10.59	1	1.18	0	0	5	5.88	0	0	0	0
19040	361	111	30.75	47	13.02	18	4.99	38	10.53	35	9.70	4	1.11	23	6.37	16	4.43	15	4.16	2	0.55	2	0.55	48	13.30	2	0.55	0	0
19041	356	231	64.89	32	8.99	9	2.53	5	1.40	37	10.39	11	3.09	13	3.65	10	2.81	2	0.56	0	0	0	0	4	1.12	1	0.28	1	0.28
19042	286	66	23.08	33	11.54	19	6.64	46	16.08	23	8.04	2	0.70	17	5.94	8	2.80	23	8.04	3	1.05	2	0.70	43	15.03	1	0.35	0	0
19043	408	44	10.78	20	4.90	87	21.32	98	24.02	33	8.09	2	0.49	13	3.19	14	3.43	42	10.29	2	0.49	0	0	51	12.50	1	0.25	1	0.25
19044	322	195	60.56	26	8.07	1	0.31	6	1.86	26	8.07	13	4.04	28	8.70	15	4.66	3	0.93	0	0	0	0	9	2.80	0	0	0	0
19045	414	249	60.14	38	9.18	5	1.21	10	2.42	36	8.70	5	1.21	23	5.56	14	3.38	8	1.93	0	0	2	0.48	21	5.07	1	0.24	2	0.48
19046	433	251	57.97	45	10.39	2	0.46	6	1.39	56	12.93	7	1.62	27	6.24	14	3.23	4	0.92	0	0	0	0	20	4.62	1	0.23	0	0
19047	509	105	20.63	22	4.32	51	10.02	85	16.70	50	9.82	5	0.98	28	5.50	17	3.34	45	8.84	8	1.57	2	0.39	86	16.90	5	0.98	0	0
19048	314	32	10.19	9	2.87	81	25.80	62	19.75	25	7.96	2	0.64	10	3.18	13	4.14	25	7.96	7	2.23	0	0	46	14.65	1	0.32	1	0.32
19049	410	46	11.22	27	6.59	60	14.63	85	20.73	41	10.00	3	0.73	22	5.37	13	3.17	40	9.76	5	1.22	1	0.24	67	16.34	0	0	0	0
19050	320	180	56.25	38	11.88	7	2.19	15	4.69	35	10.94	3	0.94	9	2.81	11	3.44	3	0.94	0	0	0	0	17	5.31	0	0	2	0.63
19051	459	243	52.94	58	12.64	6	1.31	6	1.31	60	13.07	6	1.31	28	6.10	13	2.83	4	0.87	0	0	2	0.44	31	6.75	0	0	2	0.44
19052	414	251	60.63	54	13.04	7	1.69	5	1.21	30	7.25	12	2.90	17	4.11	13	3.14	8	1.93	0	0	1	0.24	12	2.90	2	0.48	2	0.48
19053	375	207	55.20	33	8.80	13	3.47	16	4.27	31	8.27	6	1.60	23	6.13	18	4.80	5	1.33	0	0	0	0	21	5.60	1	0.27	1	0.27
19054	333	217	65.17	28	8.41	8	2.40	4	1.20	29	8.71	8	2.40	13	3.90	14	4.20	0	0	0	0	0	0	10	3.00	1	0.30	1	0.30
19055	326	194	59.51	23	7.06	3	0.92	6	1.84	37	11.35	20	6.13	12	3.68	14	4.29	0	0	0	0	0	0	15	4.60	1	0.31	1	0.31
19056	403	92	22.83	42	10.42	17	4.22	55	13.65	76	18.86	2	0.50	11	2.73	18	4.47	16	3.97	3	0.74	0	0	67	16.63	4	0.99	0	0
19057	296	74	25.00	27	9.12	20	6.76	45	15.20	32	10.81	1	0.34	17	5.74	12	4.05	13	4.39	2	0.68	0	0	52	17.57	0	0	1	0.34
20001	276	4	1.45	2	0.72	79	28.62	72	26.09	17	6.16	1	0.36	5	1.81	12	4.35	34	12.32	6	2.17	1	0.36	41	14.86	2	0.72	0	0
20002	122	4	3.28	1	0.82	57	46.72	19	15.57	12	9.84	0	0	1	0.82	4	3.28	6	4.92	4	3.28	0	0	13	10.66	0	0	1	0.82
20003	210	3	1.43	8	3.81	66	31.43	45	21.43	19	9.05	1	0.48	3	1.43	7	3.33	26	12.38	3	1.43	1	0.48	28	13.33	0	0	0	0
20004	102	4	3.92	1	0.98	35	34.31	20	19.61	6	5.88	2	1.96	4	3.92	9	8.82	7	6.86	2	1.96	1	0.98	9	8.82	0	0	2	1.96
20005	278	4	1.44	7	2.52	86	30.94	49	17.63	16	5.76	1	0.36	7	2.52	8	2.88	48	17.27	4	1.44	2	0.72	46	16.55	0	0	0	0
20006	107	3	2.80	1	0.93	46	42.99	27	25.23	3	2.80	0	0	1	0.93	5	4.67	9	8.41	0	0	0	0	11	10.28	1	0.93	0	0
20007	229	5	2.18	3	1.31	68	29.69	49	21.40	16	6.99	4	1.75	5	2.18	6	2.62	34	14.85	2	0.87	1	0.44	33	14.41	2	0.87	1	0.44
20008	234	2	0.85	6	2.56	92	39.32	57	24.36	24	10.26	0	0	5	2.14	10	4.27	15	6.41	3	1.28	0	0	19	8.12	1	0.43	0	0
20009	387	7	1.81	7	1.81	86	22.22	102	26.36	21	5.43	5	1.29	12	3.10	12	3.10	53	13.70	5	1.29	0	0	74	19.12	3	0.78	0	0
20010	160	0	0	1	0.63	51	31.88	39	24.38	14	8.75	2	1.25	2	1.25	5	3.13	13	8.13	4	2.50	0	0	29	18.13	0	0	0	0
20011	297	5	1.68	7	2.36	72	24.24	83	27.95	21	7.07	0	0	9	3.03	8	2.69	45	15.15	8	2.69	0	0	38	12.79	1	0.34	0	0
20012	157	2	1.27	6	3.82	48	30.57	37	23.57	7	4.46	3	1.91	6	3.82	5	3.18	15	9.55	4	2.55	0	0	22	14.01	2	1.27	0	0
20013	286	4	1.40	4	1.40	120	41.96	65	22.73	14	4.90	2	0.70	0	0	13	4.55	25	8.74	4	1.40	2	0.70	28	9.79	4	1.40	1	0.35
20014	153	6	3.92	2	1.31	46	30.07	36	23.53	19	12.42	0	0	3	1.96	5	3.27	14	9.15	1	0.65	0	0	20	13.07	1	0.65	0	0
20015	161	7	4.35	3	1.86	13	8.07	15	9.32	21	13.04	3	1.86	32	19.88	49	30.43	9	5.59	0	0	1	0.62	5	3.11	2	1.24	1	0.62
20016	271	3	1.11	7	2.58	54	19.93	77	28.41	30	11.07	1	0.37	6	2.21	5	1.85	38	14.02	4	1.48	0	0	44	16.24	2	0.74	0	0
20017	131	5	3.82	1	0.76	21	16.03	23	17.56	7	5.34	2	1.53	19	14.50	26	19.85	10	7.63	4	3.05	1	0.76	12	9.16	0	0	0	0
20018	165	5	3.03	1	0.61	56	33.94	35	21.21	12	7.27	0	0	4	2.42	4	2.42	14	8.48	4	2.42	0	0	30	18.18	0	0	0	0
20019	236	8	3.39	6	2.54	74	31.36	52	22.03	8	3.39	2	0.85	7	2.97	7	2.97	35	14.83	3	1.27	0	0	32	13.56	1	0.42	1	0.42
20020	139	6	4.32	3	2.16	12	8.63	13	9.35	26	18.71	1	0.72	23	16.55	32	23.02	10	7.19	1	0.72	0	0	9	6.47	1	0.72	2	1.44
20021	148	1	0.68	2	1.35	48	32.43	41	27.70	16	10.81	0	0	7	4.73	5	3.38	10	6.76	2	1.35	0	0	15	10.14	1	0.68	0	0
20022	337	5	1.48	7	2.08	47	13.95	98	29.08	18	5.34	0	0	6	1.78	10	2.97	59	17.51	5	1.48	0	0	79	23.44	2	0.59	1	0.30
20023	235	7	2.98	3	1.28	101	42.98	52	22.13	10	4.26	0	0	5	2.13	8	3.40	15	6.38	4	1.70	2	0.85	26	11.06	2	0.85	0	0
20024	295	2	0.68	10	3.39	55	18.64	78	26.44	21	7.12	1	0.34	7	2.37	12	4.07	38	12.88	5	1.69	1	0.34	63	21.36	1	0.34	1	0.34
20025	177	6	3.39	3	1.69	62	35.03	34	19.21	10	5.65	2	1.13	1	0.56	10	5.65	17	9.60	5	2.82	0	0	27	15.25	0	0	0	0
20026	291	6	2.06	14	4.81	57	19.59	86	29.55	20	6.87	4	1.37	4	1.37	10	3.44	44	15.12	1	0.34	0	0	44	15.12	1	0.34	0	0
20027	121	2	1.65	2	1.65	42	34.71	31	25.62	13	10.74	1	0.83	1	0.83	3	2.48	11	9.09	2	1.65	0	0	13	10.74	0	0	0	0
20028	146	4	2.74	2	1.37	59	40.41	28	19.18	10	6.85	1	0.68	4	2.74	1	0.68	8	5.48	2	1.37	0	0	27	18.49	0	0	0	0
20029	336	6	1.79	4	1.19	135	40.18	79	23.51	23	6.85	1	0.30	5	1.49	10	2.98	17	5.06	6	1.79	3	0.89	44	13.10	3	0.89	0	0
20030	114	0	0	1	0.88	32	28.07	27	23.68	12	10.53	0	0	0	0	5	4.39	14	12.28	6	5.26	0	0	16	14.04	1	0.88	0	0
20031	270	1	0.37	8	2.96	98	36.30	64	23.70	6	2.22	3	1.11	5	1.85	10	3.70	25	9.26	6	2.22	0	0	43	15.93	1	0.37	0	0
20032	214	1	0.47	4	1.87	71	33.18	47	21.96	24	11.21	3	1.40	3	1.40	5	2.34	10	4.67	3	1.40	0	0	43	20.09	0	0	0	0
20033	144	0	0	0	0	52	36.11	32	22.22	15	10.42	1	0.69	2	1.39	3	2.08	15	10.42	4	2.78	2	1.39	18	12.50	0	0	0	0
20034	368	2	0.54	10	2.72	47	12.77	95	25.82	22	5.98	3	0.82	9	2.45	19	5.16	72	19.57	6	1.63	0	0	83	22.55	0	0	0	0
20035	134	2	1.49	2	1.49	51	38.06	30	22.39	12	8.96	1	0.75	0	0	3	2.24	10	7.46	8	5.97	1	0.75	10	7.46	4	2.99	0	0
20036	68	2	2.94	1	1.47	30	44.12	11	16.18	6	8.82	0	0	2	2.94	1	1.47	2	2.94	2	2.94	0	0	11	16.18	0	0	0	0
20037	70	1	1.43	1	1.43	31	44.29	15	21.43	4	5.71	0	0	1	1.43	2	2.86	5	7.14	2	2.86	0	0	8	11.43	0	0	0	0
20038	83	4	4.82	2	2.41	38	45.78	11	13.25	12	14.46	0	0	1	1.20	3	3.61	3	3.61	0	0	0	0	8	9.64	1	1.20	0	0
20039	19	0	0	1	5.26	9	47.37	6	31.58	1	5.26	0	0	0	0	0	0	1	5.26	0	0	0	0	1	5.26	0	0	0	0
21001	284	14	4.93	7	2.46	65	22.89	78	27.46	15	5.28	2	0.70	8	2.82	8	2.82	36	12.68	6	2.11	3	1.06	39	13.73	2	0.70	1	0.35
21002	154	2	1.30	7	4.55	57	37.01	28	18.18	14	9.09	1	0.65	3	1.95	4	2.60	11	7.14	2	1.30	0	0	23	14.94	2	1.30	0	0
21003	271	5	1.85	7	2.58	76	28.04	73	26.94	22	8.12	0	0	10	3.69	4	1.48	24	8.86	4	1.48	0	0	45	16.61	1	0.37	0	0
21004	219	5	2.28	7	3.20	83	37.90	49	22.37	20	9.13	0	0	2	0.91	4	1.83	19	8.68	4	1.83	0	0	26	11.87	0	0	0	0
21005	298	15	5.03	8	2.68	84	28.19	54	18.12	25	8.39	3	1.01	8	2.68	12	4.03	35	11.74	3	1.01	3	1.01	47	15.77	1	0.34	0	0
21006	184	6	3.26	2	1.09	44	23.91	55	29.89	17	9.24	2	1.09	13	7.07	4	2.17	13	7.07	2	1.09	1	0.54	25	13.59	0	0	0	0
21007	275	4	1.45	9	3.27	73	26.55	68	24.73	25	9.09	0	0	12	4.36	4	1.45	30	10.91	2	0.73	0	0	46	16.73	1	0.36	1	0.36
21008	244	5	2.05	0	0	94	38.52	48	19.67	21	8.61	0	0	6	2.46	10	4.10	24	9.84	4	1.64	0	0	31	12.70	0	0	1	0.41
21009	297	9	3.03	11	3.70	79	26.60	85	28.62	25	8.42	1	0.34	17	5.72	10	3.37	22	7.41	8	2.69	0	0	29	9.76	1	0.34	0	0
21010	204	6	2.94	1	0.49	56	27.45	64	31.37	11	5.39	2	0.98	6	2.94	7	3.43	18	8.82	5	2.45	1	0.49	25	12.25	2	0.98	0	0
21011	210	5	2.38	4	1.90	63	30.00	47	22.38	28	13.33	2	0.95	3	1.43	7	3.33	25	11.90	2	0.95	2	0.95	20	9.52	2	0.95	0	0
21012	227	4	1.76	3	1.32	74	32.60	45	19.82	22	9.69	4	1.76	5	2.20	2	0.88	20	8.81	1	0.44	0	0	47	20.70	0	0	0	0
21013	228	1	0.44	16	7.02	77	33.77	48	21.05	17	7.46	0	0	3	1.32	5	2.19	25	10.96	5	2.19	1	0.44	29	12.72	0	0	1	0.44
21014	270	5	1.85	6	2.22	87	32.22	62	22.96	22	8.15	3	1.11	6	2.22	4	1.48	36	13.33	6	2.22	1	0.37	32	11.85	0	0	0	0
21015	209	4	1.91	4	1.91	53	25.36	51	24.40	22	10.53	0	0	6	2.87	10	4.78	19	9.09	3	1.44	1	0.48	32	15.31	4	1.91	0	0
21016	218	10	4.59	6	2.75	71	32.57	36	16.51	18	8.26	1	0.46	9	4.13	7	3.21	24	11.01	4	1.83	0	0	31	14.22	1	0.46	0	0
21017	194	5	2.58	3	1.55	68	35.05	50	25.77	14	7.22	1	0.52	5	2.58	2	1.03	17	8.76	2	1.03	4	2.06	22	11.34	1	0.52	0	0
21018	276	14	5.07	9	3.26	69	25.00	68	24.64	26	9.42	1	0.36	4	1.45	10	3.62	24	8.70	7	2.54	2	0.72	39	14.13	3	1.09	0	0
21019	240	5	2.08	3	1.25	65	27.08	65	27.08	19	7.92	2	0.83	12	5.00	7	2.92	31	12.92	4	1.67	0	0	27	11.25	0	0	0	0
21020	201	3	1.49	4	1.99	67	33.33	54	26.87	10	4.98	2	1.00	1	0.50	5	2.49	22	10.95	4	1.99	0	0	27	13.43	2	1.00	0	0
21021	190	4	2.11	4	2.11	75	39.47	45	23.68	21	11.05	2	1.05	6	3.16	6	3.16	9	4.74	1	0.53	0	0	16	8.42	1	0.53	0	0
21022	223	6	2.69	6	2.69	54	24.22	61	27.35	20	8.97	1	0.45	7	3.14	8	3.59	32	14.35	5	2.24	0	0	23	10.31	0	0	0	0
21023	224	2	0.89	13	5.80	49	21.88	70	31.25	11	4.91	1	0.45	7	3.13	5	2.23	21	9.38	7	3.13	0	0	37	16.52	0	0	1	0.45
21024	250	6	2.40	6	2.40	77	30.80	46	18.40	22	8.80	2	0.80	5	2.00	13	5.20	27	10.80	7	2.80	3	1.20	35	14.00	1	0.40	0	0
21025	226	5	2.21	6	2.65	70	30.97	55	24.34	18	7.96	1	0.44	3	1.33	6	2.65	18	7.96	1	0.44	1	0.44	41	18.14	1	0.44	0	0
21026	202	8	3.96	4	1.98	54	26.73	54	26.73	12	5.94	1	0.50	4	1.98	9	4.46	24	11.88	2	0.99	1	0.50	29	14.36	0	0	0	0
21027	252	9	3.57	7	2.78	72	28.57	61	24.21	27	10.71	1	0.40	3	1.19	10	3.97	30	11.90	5	1.98	0	0	25	9.92	1	0.40	1	0.40
21028	277	1	0.36	4	1.44	103	37.18	47	16.97	25	9.03	2	0.72	11	3.97	13	4.69	18	6.50	8	2.89	0	0	41	14.80	4	1.44	0	0
21029	284	4	1.41	4	1.41	101	35.56	66	23.24	23	8.10	0	0	6	2.11	10	3.52	17	5.99	4	1.41	1	0.35	43	15.14	5	1.76	0	0
21030	191	3	1.57	2	1.05	66	34.55	40	20.94	13	6.81	2	1.05	5	2.62	8	4.19	22	11.52	4	2.09	1	0.52	23	12.04	1	0.52	1	0.52
21031	205	7	3.41	10	4.88	60	29.27	46	22.44	20	9.76	0	0	6	2.93	2	0.98	13	6.34	6	2.93	0	0	33	16.10	2	0.98	0	0
21032	244	7	2.87	7	2.87	84	34.43	66	27.05	17	6.97	1	0.41	8	3.28	5	2.05	20	8.20	3	1.23	1	0.41	24	9.84	1	0.41	0	0
21033	212	3	1.42	6	2.83	65	30.66	56	26.42	18	8.49	0	0	5	2.36	7	3.30	25	11.79	4	1.89	0	0	22	10.38	0	0	1	0.47
21034	217	3	1.38	3	1.38	81	37.33	44	20.28	19	8.76	3	1.38	2	0.92	7	3.23	23	10.60	0	0	0	0	30	13.82	1	0.46	1	0.46
21035	304	7	2.30	7	2.30	75	24.67	85	27.96	37	12.17	2	0.66	4	1.32	8	2.63	25	8.22	3	0.99	0	0	49	16.12	2	0.66	0	0
21036	231	5	2.16	8	3.46	65	28.14	61	26.41	18	7.79	5	2.16	3	1.30	10	4.33	19	8.23	4	1.73	0	0	32	13.85	1	0.43	0	0
21037	210	4	1.90	4	1.90	68	32.38	59	28.10	15	7.14	1	0.48	10	4.76	6	2.86	15	7.14	2	0.95	1	0.48	25	11.90	0	0	0	0
21038	213	4	1.88	1	0.47	72	33.80	47	22.07	12	5.63	1	0.47	6	2.82	12	5.63	19	8.92	6	2.82	0	0	32	15.02	1	0.47	0	0
21039	194	2	1.03	6	3.09	67	34.54	56	28.87	16	8.25	1	0.52	3	1.55	5	2.58	12	6.19	2	1.03	0	0	22	11.34	1	0.52	1	0.52
